timestamp,tweets_count,usernames_count,likes_sum,replies_sum,retweets_sum,compound_score_sum,positive_score_sum,negative_score_sum,neutral_score_sum,likes_mean,replies_mean,retweets_mean,compound_score_mean,positive_score_mean,negative_score_mean,neutral_score_mean
1611817200,584,584,2570,296,291,66.1223,53.967999999999996,25.01,514.026,4.33389544688027,0.4991568296795953,0.49072512647554806,0.11150472175379426,0.09100843170320404,0.042175379426644184,0.866822934232715
1611820800,336,336,1560,133,132,47.7298,35.621,12.552,289.826,4.615384615384615,0.39349112426035504,0.3905325443786982,0.14121242603550296,0.10538757396449705,0.03713609467455621,0.8574733727810652
1611824400,303,303,2446,157,124,34.7198,29.503,14.061,260.439,8.046052631578947,0.5164473684210527,0.40789473684210525,0.11420986842105263,0.09704934210526316,0.04625328947368421,0.8567072368421054
1611828000,284,284,909,148,103,38.580799999999996,30.461,12.613,242.934,3.1783216783216783,0.5174825174825175,0.36013986013986016,0.1348979020979021,0.106506993006993,0.0441013986013986,0.8494195804195804
1611831600,316,316,918,106,123,44.6737,31.287,12.905,273.814,2.8867924528301887,0.3333333333333333,0.3867924528301887,0.14048333333333332,0.09838679245283019,0.0405817610062893,0.8610503144654089
1611835200,363,363,1440,131,219,54.9635,37.463,13.591,317.949,3.902439024390244,0.35501355013550134,0.5934959349593496,0.14895257452574526,0.10152574525745257,0.036831978319783194,0.8616504065040651
1611838800,408,408,14852,664,928,52.4622,40.618,15.064,352.316,36.40196078431372,1.6274509803921569,2.2745098039215685,0.12858382352941178,0.09955392156862745,0.03692156862745098,0.8635196078431372
1611842400,1099,1099,7130,2820,1514,78.9588,84.67,54.407,982.919,6.354723707664884,2.513368983957219,1.3493761140819964,0.07037326203208556,0.07546345811051694,0.048491087344028516,0.8760418894830659
1611846000,4203,4203,22875,4041,4234,221.32840000000002,355.881,254.076,3750.043,5.246559633027523,0.9268348623853211,0.9711009174311926,0.050763394495412846,0.08162408256880734,0.0582743119266055,0.8601016055045871
1611849600,3166,3166,19828,2032,3026,194.8673,281.929,201.916,2736.169,6.157763975155279,0.631055900621118,0.9397515527950311,0.0605177950310559,0.08755559006211179,0.06270683229813664,0.8497419254658385
1611853200,2306,2306,8273,1020,893,199.9547,206.305,112.325,2049.363,3.4936655405405403,0.43074324324324326,0.3771114864864865,0.08444032939189189,0.08712204391891892,0.04743454391891892,0.865440456081081
1611856800,2164,2164,16828,1511,1383,210.191,197.547,95.651,1915.801,7.61792666364871,0.6840199185151652,0.6260751471253961,0.09515210502489814,0.08942824807605251,0.04330058850158443,0.8672707107288365
1611860400,3310,3310,22011,1986,2174,267.56,271.719,136.294,3022.011,6.417201166180758,0.5790087463556851,0.6338192419825073,0.07800583090379008,0.07921836734693877,0.03973586005830904,0.8810527696793002
1611864000,3081,3081,12120,1569,1476,282.2173,269.839,133.168,2758.996,3.8330170777988615,0.49620493358633777,0.4667931688804554,0.08925278304870336,0.0853380771663504,0.04211511701454776,0.8725477545857053
1611867600,2813,2813,20735,1493,1831,272.68,247.788,100.93,2584.282,7.069553358336175,0.509035117627003,0.6242754858506648,0.09296965564268667,0.08448278213433345,0.03441186498465735,0.8811053528810092
1611871200,2568,2568,21760,1697,1615,226.2578,203.902,89.222,2444.871,7.947406866325785,0.6197954711468225,0.5898466033601169,0.08263615777940102,0.07447114682249817,0.03258655953250548,0.8929404674945216
1611874800,4487,4487,23593,2807,3768,377.0919,368.724,165.13400000000001,4297.132,4.88366797764438,0.5810391223349203,0.7799627406334092,0.07805669633616229,0.0763245704823018,0.03418215690333264,0.8894912026495548
1611878400,8825,8825,64994,5652,6530,603.9388,746.829,445.352,8174.825,6.938614284189175,0.6033948969787553,0.6971282160777197,0.06447515746770578,0.07972979609266574,0.047544784883100245,0.8727260595708337
1611882000,9721,9721,146954,7928,18010,603.5441,833.121,556.87,8743.005,14.502516530149018,0.782394157702556,1.77736109740452,0.05956223231027336,0.08221859271686568,0.054956084081713215,0.8628249284515938
1611885600,5759,5759,30851,3886,3435,416.7652,483.468,276.364,5183.168,5.191149251219922,0.6538785125357564,0.5779909136799596,0.07012707386841663,0.08135083291267037,0.046502439845196024,0.8721467272421336
1611889200,12412,12412,95350,8616,8052,728.6026,1035.93,692.51,11489.582,7.213648055681646,0.651838402178847,0.6091693145710395,0.055122000302617644,0.07837267362687245,0.05239143592071418,0.8692375548494478
1611892800,13498,13498,108242,9532,11440,918.2189,1188.926,793.049,11899.991,7.797291456562455,0.686644575709552,0.8240887480190174,0.06614456850597897,0.0856451519953897,0.05712786342025645,0.8572245353695432
1611896400,8750,8750,66944,6234,7991,726.2369,791.117,467.76800000000003,7673.138,7.494849977608598,0.6979399910434393,0.8946484549932826,0.08130731079265562,0.08857109270040305,0.05236990595611286,0.8590615763546798
1611900000,6198,6198,55562,5040,5962,639.3372,593.532,316.816,5375.626,8.83900731784919,0.8017817371937639,0.948456888323258,0.10170811326757875,0.09442125357938276,0.05040025453388482,0.8551743557111041
1611903600,4028,4028,21262,2536,2066,333.8785,399.993,246.14600000000002,3445.839,5.195992179863148,0.6197458455522972,0.5048875855327468,0.0815929863147605,0.09775,0.06015298142717498,0.842091642228739
1611907200,3248,3248,25993,2373,2920,274.2162,295.593,175.024,2894.377,7.724517087667162,0.7052005943536405,0.8677563150074294,0.0814906983655275,0.08784338781575038,0.05201307578008915,0.8601417533432392
1611910800,2354,2354,8823,1302,1102,256.4538,230.068,118.454,2036.478,3.69937106918239,0.5459119496855346,0.46205450733752623,0.10752779874213836,0.09646457023060798,0.04966624737945492,0.8538691823899371
1611914400,1948,1948,17716,1293,957,184.4553,192.882,122.831,1639.278,9.061892583120205,0.661381074168798,0.4895140664961637,0.09435053708439897,0.0986608695652174,0.06282915601023017,0.8385053708439898
1611918000,1927,1927,8287,1425,1248,186.0254,191.489,112.386,1635.117,4.2738525012893245,0.7349149045899949,0.6436307374935534,0.0959388344507478,0.09875657555440949,0.05796080453842187,0.8432784940691078
1611921600,2184,2184,7708,1124,1322,198.7082,204.134,112.707,1889.161,3.4941069809610155,0.5095194922937444,0.599274705349048,0.09007624660018132,0.09253581142339075,0.051091115140525833,0.8563739800543971
1611925200,3846,3846,31420,2569,3627,399.2772,366.357,198.517,3330.144,8.066752246469832,0.6595635430038511,0.931193838254172,0.10251019255455712,0.09405827984595636,0.05096713735558408,0.8549792041078305
1611928800,4127,4127,32815,2651,3789,331.2983,353.535,211.971,3621.492,7.837353713876284,0.6331502268927633,0.9049438738953905,0.07912545975638882,0.08443635060902795,0.05062598519226176,0.864937186529735
1611932400,5045,5045,85874,4077,9798,466.2071,427.454,238.102,4457.431,16.762443880538747,0.795822760101503,1.9125512395081008,0.09100275229357799,0.08343821979308999,0.04647706422018349,0.8700821784110871
1611936000,4766,4766,34734,3338,3944,464.1063,438.01,228.168,4298.817,6.995770392749245,0.672306143001007,0.7943605236656596,0.09347558912386707,0.08821953675730111,0.04595528700906345,0.8658241691842901
1611939600,5165,5165,34433,3632,4279,430.6047,459.888,276.196,4692.895,6.3424203352366915,0.6689998158040155,0.7881746177933321,0.07931565665868484,0.08470952293240007,0.0508741941425677,0.8644124148093573
1611943200,4644,4644,51599,4416,9312,344.1514,422.765,283.305,4342.92,10.219647454941573,0.8746286393345217,1.8443256090314915,0.06816228956228956,0.08373242226183403,0.05611111111111111,0.860154486036839
1611946800,4140,4140,42685,2874,6476,331.1692,370.653,229.543,3927.831,9.426899293286219,0.6347173144876325,1.4302120141342756,0.07313807420494699,0.08185799469964665,0.05069412544169612,0.8674538427561838
1611950400,3813,3813,40786,3318,4336,332.7957,346.388,191.25,3546.374,9.986777668952008,0.8124387855044074,1.0617042115572968,0.08148768364348678,0.08481586679725758,0.046829089128305586,0.8683579823702252
1611954000,4577,4577,33459,2705,6003,400.0691,380.968,198.913,4347.119,6.790947838441242,0.549015628171301,1.2183884716866247,0.08119933022122995,0.0773225086259387,0.04037203166226913,0.8823054597117921
1611957600,3947,3947,33460,2595,4913,414.1549,349.42,169.3,3827.258,7.699033594109526,0.597100782328578,1.13046479521399,0.09529565117349287,0.08040036815462495,0.038955361251725724,0.8806392084675563
1611961200,2773,2773,28178,2730,3713,263.9505,247.535,119.259,3119.219,8.08318990246701,0.7831325301204819,1.0651176133103843,0.07571729776247847,0.0710083189902467,0.034210843373493977,0.8947845668387837
1611964800,2573,2573,22121,1914,3313,243.1592,225.564,123.94,3155.488,6.311269614835949,0.5460770328102711,0.9452211126961484,0.06937495007132667,0.06435492154065621,0.035360912981455064,0.900281883024251
1611968400,1974,1974,12562,1230,1692,219.0211,183.6,91.343,2235.062,5.004780876494024,0.4900398406374502,0.6741035856573705,0.08725940239043824,0.07314741035856573,0.036391633466135456,0.8904629482071713
1611972000,2282,2282,11946,1159,1555,166.6219,190.444,109.664,2537.883,4.209302325581396,0.4083861874559549,0.5479210711768852,0.058711028893587036,0.06710500352360817,0.038641296687808316,0.8942505285412261
1611975600,2042,2042,12622,1223,1632,155.2925,193.356,125.993,2079.648,5.2613588995414755,0.5097957482284285,0.6802834514380992,0.06473218007503126,0.0805985827428095,0.052518966235931636,0.8668812005002084
1611979200,2531,2531,12370,1654,1862,130.6655,228.248,192.612,2398.161,4.3880808797445905,0.586732884001419,0.6605179141539553,0.04635172046825116,0.08096771904930826,0.06832635686413621,0.8507133735367152
1611982800,1690,1690,9225,985,1152,123.1757,147.956,99.581,1639.474,4.888712241653418,0.5219925808161102,0.6104928457869634,0.06527594064652889,0.07840805511393746,0.052772125066242716,0.8688256491785903
