timestamp,dogecoin_price,dogecoin_market_cap,dogecoin_volume,bitcoin_price,bitcoin_market_cap,bitcoin_volume
1617858000,0.06116468502188654,0.333873148027077,2316300947.901304,56966.05438606517,57166.66441986013,66346403554.22701
1617861600,0.06120372875583461,0.333873148027077,2300678341.562077,56941.845414894626,57166.66441986013,64634545618.74917
1617865200,0.06107311246343361,0.333873148027077,2233446983.1336274,57217.85025879367,57166.66441986013,64679536394.7511
1617868800,0.060907195462132864,0.333873148027077,2222712601.6196294,57133.52569229849,57166.66441986013,63356612147.46929
1617872400,0.06070818031635222,0.333873148027077,2124020446.8352027,56904.25763576343,57166.66441986013,62138445603.12024
1617876000,0.06073029127661657,0.333873148027077,2036706768.274623,56726.119961074626,57166.66441986013,59609184802.1315
1617879600,0.06056532115521116,0.333873148027077,1930421838.3952718,56729.08324934234,57166.66441986013,58376438433.96351
1617883200,0.0604656879884672,0.333873148027077,1798295381.7414696,56481.41661328395,57166.66441986013,54890937505.49116
1617886800,0.06113780509314529,0.333873148027077,1710548143.8727477,57408.75242222494,57166.66441986013,54640365455.367676
1617890400,0.06114509792250023,0.333873148027077,1600053595.53596,57458.88762091019,57166.66441986013,54318667940.06559
1617894000,0.061134560495273035,0.333873148027077,1516250625.3284862,57695.34737227642,57166.66441986013,54178861041.626045
1617897600,0.06150326919098272,0.333873148027077,1461029106.8383622,57760.8556466419,57166.66441986013,53425736649.93102
1617901200,0.061146592508589476,0.333873148027077,1392817097.2711723,57678.64518365409,57166.66441986013,52165791335.1271
1617904800,0.06095936419962763,0.333873148027077,1351783838.9936635,57707.785635819404,57166.66441986013,50425878763.5994
1617908400,0.06111436767547711,0.333873148027077,1324958723.299656,57957.14832967089,57166.66441986013,50095559639.975975
1617912000,0.060742032455151605,0.333873148027077,1263668795.4664333,57739.52846765616,57166.66441986013,48489514588.44389
1617915600,0.06080248273438026,0.333873148027077,1231749435.1217093,57645.28777969739,57166.66441986013,47389671616.92727
1617919200,0.061214752611166684,0.333873148027077,1228652150.5015752,57668.90103712901,57166.66441986013,47832590625.04788
1617922800,0.0612109434057104,0.333873148027077,1256835271.5371811,57925.518780866594,57166.66441986013,48574058286.4731
1617926400,0.06167975458140067,0.333873148027077,1254061265.4891999,58065.644024815316,57166.66441986013,48714359354.07226
1617930000,0.061983106227535556,0.333873148027077,1225022001.8074963,58289.540464922866,57166.66441986013,48216615898.223885
1617933600,0.061188965478442235,0.333873148027077,1193068565.8528306,57998.39141848117,57166.66441986013,48227758471.85466
1617937200,0.06144134107412754,0.333873148027077,1170599976.0995924,57975.0683898623,57166.66441986013,48291656035.04939
1617940800,0.061308125233119924,0.333873148027077,1150818947.7539532,58035.13247752884,57166.66441986013,48236148483.867386
1617944400,0.06126561176083476,0.333873148027077,1079121792.2975478,58193.72385394534,57166.66441986013,47819489260.63378
1617948000,0.061068524944920335,0.333873148027077,1032874476.496072,58029.163084181775,57166.66441986013,47341511861.49476
1617951600,0.06102047839953824,0.333873148027077,999537332.268945,57950.2201089116,57166.66441986013,47338868492.98048
1617955200,0.06265103304491752,0.333873148027077,1196185015.7769077,57955.70221849897,57166.66441986013,47239973029.766716
1617958800,0.061799902771977104,0.333873148027077,1250389022.5712874,57806.29874959166,57166.66441986013,47304078651.13536
1617962400,0.06250480568167723,0.333873148027077,1259410406.5314155,57942.86929554848,57166.66441986013,47457655822.641106
1617966000,0.06266282518472038,0.333873148027077,1263764147.964698,58520.32328504297,57166.66441986013,48556083694.27611
1617969600,0.062333565137384486,0.333873148027077,1254238024.8904684,58563.585721537915,57166.66441986013,48968114757.09277
1617973200,0.06156610138585154,0.333873148027077,1261843788.5564582,58466.298303851705,57166.66441986013,48401944269.269196
1617976800,0.06132306841461033,0.333873148027077,1277673156.263288,58471.52968662805,57166.66441986013,47962788191.712524
1617980400,0.06128301983551539,0.333873148027077,1294564670.7848265,58358.69990997884,57166.66441986013,47934631965.9433
1617984000,0.061323626944869564,0.333873148027077,1292112595.2328532,58242.12811112787,57166.66441986013,47709120180.64493
1617987600,0.06138347761661919,0.333873148027077,1290792769.4286494,58206.08504768155,57166.66441986013,46992852372.48618
1617991200,0.06170917011338952,0.333873148027077,1281314363.7915897,58408.94696915119,57166.66441986013,47483200279.53688
1617994800,0.061562464016210974,0.333873148027077,1270464980.0257633,58349.03086321498,57166.66441986013,47009951328.19677
1617998400,0.06152182839959634,0.333873148027077,1267136970.0313072,58390.692099922046,57166.66441986013,46972695570.869415
1618002000,0.06164430916902788,0.333873148027077,1265234735.4920132,58338.14040696499,57166.66441986013,46912324244.018936
1618005600,0.06210455935040708,0.333873148027077,1269677183.5670993,58318.33689020226,57166.66441986013,46627203576.593376
1618009200,0.061364992349978435,0.333873148027077,1236187299.6064515,58057.37194756994,57166.66441986013,45849831496.748215
1618012800,0.06157587579373757,0.333873148027077,1232750777.5230281,58136.267623707194,57166.66441986013,45330721125.457054
1618016400,0.06126831095101667,0.333873148027077,1220689581.3054242,58089.16926938455,57166.66441986013,45441375426.88141
1618020000,0.06158882374532602,0.333873148027077,1215352915.6148124,58365.75240392538,57166.66441986013,45543030127.94368
1618023600,0.061804243455403925,0.333873148027077,1234391911.6661282,58547.140060133665,57166.66441986013,46095234757.14189
1618027200,0.06194518979994957,0.333873148027077,1236792711.743086,59243.51830240575,57166.66441986013,48272660191.620735
1618030800,0.06203153259800193,0.333873148027077,1261354589.2603161,60865.80211839993,57166.66441986013,54270961907.44871
1618034400,0.06197679168301833,0.333873148027077,1274944420.880561,60861.90087053184,57166.66441986013,56624434732.46358
1618038000,0.061818888419280016,0.333873148027077,1267612507.875943,60598.76611318025,57166.66441986013,55743819703.16492
1618041600,0.06310633328020497,0.333873148027077,1275425668.4463787,60485.64812054706,57166.66441986013,60602424254.71644
1618045200,0.06280101340069921,0.333873148027077,1263238281.196131,60477.923339716515,57166.66441986013,62093484831.70595
1618048800,0.06330839254580523,0.333873148027077,1265406588.2857778,60711.14001578309,57166.66441986013,57589104264.56408
1618052400,0.06341043642811242,0.333873148027077,1253663612.6416826,60567.14011236432,57166.66441986013,56757087124.034836
1618056000,0.06370323875117558,0.333873148027077,1274578306.0510893,60551.295466289586,57166.66441986013,55873793470.2843
1618059600,0.06294833463761591,0.333873148027077,1242962618.0452185,60183.81465738429,57166.66441986013,57062583135.58589
1618063200,0.06284734965565784,0.333873148027077,1255117381.3191178,60409.340168074086,57166.66441986013,56506704648.66412
1618066800,0.06317251106939145,0.333873148027077,1245646317.5237896,60314.64432505629,57166.66441986013,55924159267.250015
1618070400,0.06325865437133867,0.333873148027077,1249776372.6564472,60221.75940319549,57166.66441986013,56150032122.506966
1618074000,0.06303237212413677,0.333873148027077,1268042598.9629962,60179.80103929574,57166.66441986013,56132112097.187386
1618077600,0.06376503038080733,0.333873148027077,1341224013.9344068,60004.55113714745,57166.66441986013,56594324043.46528
1618081200,0.0640492413973782,0.333873148027077,1389127226.990308,59922.16314354235,57166.66441986013,57458191439.1027
1618084800,0.06409247753025601,0.333873148027077,1441713911.0221295,59635.62300723821,57166.66441986013,57677774488.39462
1618088400,0.06317458535127725,0.333873148027077,1442664236.599136,58625.10786517287,57166.66441986013,58496784844.0385
1618092000,0.06350826187702577,0.333873148027077,1474904351.3234243,59069.16299202304,57166.66441986013,59428913304.89614
1618095600,0.06327238257708283,0.333873148027077,1465903775.2766063,59181.335951811874,57166.66441986013,59694981741.57717
1618099200,0.06378005669546423,0.333873148027077,1493660143.770443,59787.312335644245,57166.66441986013,60402342643.331474
1618102800,0.06608711772563657,0.333873148027077,1606532885.5466943,60185.8900059472,57166.66441986013,62119004481.02657
1618106400,0.06699690193866947,0.333873148027077,2014171433.9062428,60442.84904777686,57166.66441986013,62586172942.02827
1618110000,0.06659825168833879,0.333873148027077,2092907231.337996,60430.33241614489,57166.66441986013,62299775241.1158
1618113600,0.06584033074547542,0.333873148027077,2126960813.779975,60269.76780700085,57166.66441986013,60585347647.02801
1618117200,0.06478798530909699,0.333873148027077,2157662130.412308,59949.479427035345,57166.66441986013,56091022300.53311
1618120800,0.06541075743191252,0.333873148027077,2224363836.0459976,59706.32610710421,57166.66441986013,54166139073.75826
1618124400,0.06613847829637283,0.333873148027077,2394186037.1101604,59771.34923376124,57166.66441986013,53921404656.98947
1618128000,0.06597510444087558,0.333873148027077,2301300965.9031067,59697.16166362463,57166.66441986013,52794798444.75829
1618131600,0.06710017925627827,0.333873148027077,2303418943.57435,60015.04874920584,57166.66441986013,52304828709.69275
1618135200,0.06992486007558521,0.333873148027077,2695860161.9088235,59639.59835223458,57166.66441986013,52024101910.471664
1618138800,0.07442097980629825,0.333873148027077,3315275423.6366997,59601.779637089545,57166.66441986013,51787231888.44041
1618142400,0.07633039694694384,0.333873148027077,4260142817.4974804,59761.77431713581,57166.66441986013,52165623915.12465
1618146000,0.07297385351418754,0.333873148027077,4615247002.643179,59667.55860210892,57166.66441986013,51584164916.559654
1618149600,0.07175494246525663,0.333873148027077,4876020545.28874,59402.940555124434,57166.66441986013,50895781889.5438
1618153200,0.07203634506003108,0.333873148027077,5137005982.633105,59595.030666435865,57166.66441986013,50942680207.82373
1618156800,0.07155677616888555,0.333873148027077,5293022487.571661,59745.43851682953,57166.66441986013,50666841823.23079
1618160400,0.07296914642973254,0.333873148027077,5525888537.92656,59551.85521671423,57166.66441986013,49047511151.15066
1618164000,0.07363802971305071,0.333873148027077,5789733704.849328,59835.72756728276,57166.66441986013,48954983835.0754
1618167600,0.07454332317717269,0.333873148027077,5941746831.970212,59854.873512943836,57166.66441986013,47550967156.28107
1618171200,0.07366418304301146,0.333873148027077,5951642353.627289,59685.26327921007,57166.66441986013,48480416935.48052
1618174800,0.07540730731911684,0.333873148027077,6140873115.154269,59572.98349413053,57166.66441986013,47138962287.124245
1618178400,0.07778139428816558,0.333873148027077,6485098377.258048,59583.91527079244,57166.66441986013,45950211396.78415
1618182000,0.07467835456294167,0.333873148027077,6499989980.019057,60062.539344026925,57166.66441986013,46758519838.89234
1618185600,0.07434569544845418,0.333873148027077,6587700970.207003,60076.17415341904,57166.66441986013,46810367530.8896
1618189200,0.07397463717904106,0.333873148027077,6586733330.239649,59792.177987949384,57166.66441986013,46120354224.29441
1618192800,0.07322791736233368,0.333873148027077,6314690091.004774,59952.45313123375,57166.66441986013,46157442268.2079
1618196400,0.07249781877170727,0.333873148027077,6188560790.400994,59671.33641024264,57166.66441986013,45896740875.18964
1618200000,0.07325068812487755,0.333873148027077,6230573034.422217,60384.74198231349,57166.66441986013,46819011922.621735
1618203600,0.07231517544124058,0.333873148027077,6158261627.000158,60227.06657322482,57166.66441986013,47059461723.89201
1618207200,0.07198569665328777,0.333873148027077,6130248977.459794,60168.26037525915,57166.66441986013,46827161783.36646
1618210800,0.07139293678616168,0.333873148027077,6022057283.400715,60742.590216002216,57166.66441986013,47768060349.28689
1618214400,0.07308647345841078,0.333873148027077,6147278112.859445,60774.26126925519,57166.66441986013,49722299806.652504
1618218000,0.07303812519704073,0.333873148027077,6144547073.298028,60690.221583559236,57166.66441986013,50188505045.81737
1618221600,0.0709349249114132,0.333873148027077,5800925122.086908,60213.3914743032,57166.66441986013,50906373468.91199
1618225200,0.06947224162544952,0.333873148027077,5398196160.550587,59765.58779544893,57166.66441986013,52285030639.23288
1618228800,0.0709339884265043,0.333873148027077,4754950629.312528,60262.03873758763,57166.66441986013,53942835223.14834
1618232400,0.07187760368846183,0.333873148027077,4388000390.015418,60421.56215511043,57166.66441986013,54260204109.698654
1618236000,0.0706185520565317,0.333873148027077,4108364464.255258,60368.170420026836,57166.66441986013,54396365552.66231
1618239600,0.07071252504306962,0.333873148027077,3922673610.42565,59990.25406072179,57166.66441986013,54741124976.470825
1618243200,0.07006396368372275,0.333873148027077,3799981721.3652062,60068.50244176861,57166.66441986013,55428254017.94427
1618246800,0.07029563644636719,0.333873148027077,3713298775.2896576,60021.169617286636,57166.66441986013,56175659404.48593
1618250400,0.07115643338980891,0.333873148027077,3471668513.430407,59774.818947756095,57166.66441986013,55830336845.64641
1618254000,0.07135950640405166,0.333873148027077,3421013877.525827,59977.92378409435,57166.66441986013,56087848292.48162
1618257600,0.07107994465485142,0.333873148027077,3353429204.945066,60062.1709317423,57166.66441986013,55749677107.93099
1618261200,0.07054282487258949,0.333873148027077,3282885288.141556,60152.51039457572,57166.66441986013,56227187682.18812
1618264800,0.07113717406614926,0.333873148027077,3155938894.0234337,60034.2485973507,57166.66441986013,56549028667.69261
1618268400,0.07162422240520096,0.333873148027077,3018543249.4281225,60091.49024165346,57166.66441986013,56047579977.85866
1618272000,0.07102437005748706,0.333873148027077,2913823058.7413216,59896.1663501267,57166.66441986013,55997725884.677475
1618275600,0.0724387074231652,0.333873148027077,2908632437.797024,60442.0321255465,57166.66441986013,56378804621.64047
1618279200,0.07557756251867569,0.333873148027077,3121065869.494354,60809.02650159209,57166.66441986013,56941400530.62392
